"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2004","2004",97.97451,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2005","2005",98.07091,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2006","2006",98.12678,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2007","2007",98.34539,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2008","2008",98.45161,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2009","2009",98.09634,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2010","2010",98.09333,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2011","2011",98.14915,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2012","2012",98.18602,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2013","2013",98.16554,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2014","2014",98.19239,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2015","2015",98.16187,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40043","Upper middle income countries","2016","2016",98.15709,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1990","1990",99.76911,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1991","1991",99.76707,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1992","1992",99.76515,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1993","1993",99.76349,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1994","1994",99.76227,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1995","1995",99.76214,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1996","1996",99.79453,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1997","1997",99.79841,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1998","1998",99.78572,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","1999","1999",99.77671,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2000","2000",99.66735,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2001","2001",99.65322,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2002","2002",99.63882,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2003","2003",99.62469,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2004","2004",99.61163,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2005","2005",99.74837,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2006","2006",99.75293,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2007","2007",99.82406,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2008","2008",99.83048,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2009","2009",99.85257,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2010","2010",99.86653,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2011","2011",99.86193,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2012","2012",99.86332,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2013","2013",99.86682,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2014","2014",99.86918,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2015","2015",99.86934,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2016","2016",99.87141,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1990","1990",83.23121,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1991","1991",83.36721,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1992","1992",83.64384,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1993","1993",83.8158,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1994","1994",84.00907,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1995","1995",84.21517,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1996","1996",84.47197,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1997","1997",85.2827,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1998","1998",86.03878,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","1999","1999",86.35695,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2000","2000",86.6468,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2001","2001",86.70152,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2002","2002",87.19825,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2003","2003",87.69611,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2004","2004",88.45328,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2005","2005",88.58608,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2006","2006",88.74219,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2007","2007",88.9169,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2008","2008",89.52514,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2009","2009",89.64604,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2010","2010",89.68897,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2011","2011",89.653,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2012","2012",90.60934,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2013","2013",90.74271,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2014","2014",91.01559,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2015","2015",91.18701,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40510","World","2016","2016",91.35885,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1990","1990",69.27228,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1991","1991",70.00286,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1992","1992",71.19581,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1993","1993",72.05531,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1994","1994",72.97616,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1995","1995",73.78002,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1996","1996",74.63382,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1997","1997",75.36533,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1998","1998",77.57955,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","1999","1999",78.53645,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2000","2000",78.69819,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2001","2001",79.4355,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2002","2002",80.16909,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2003","2003",80.99621,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2004","2004",81.72955,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2005","2005",82.21022,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2006","2006",82.58007,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2007","2007",82.65828,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2008","2008",84.28148,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2009","2009",84.74441,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2010","2010",85.05224,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2011","2011",84.65561,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2012","2012",86.79417,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2013","2013",87.34694,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2014","2014",88.06457,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2015","2015",88.63442,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40042","Lower middle income countries","2016","2016",89.14103,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1990","1990",90.98582,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1991","1991",91.60312,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1992","1992",92.22384,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1993","1993",92.82941,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1994","1994",93.42401,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1995","1995",94.01881,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1996","1996",94.32515,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1997","1997",94.41988,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1998","1998",94.70017,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","1999","1999",94.88612,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","2000","2000",95.08907,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","2001","2001",95.2068,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","2002","2002",95.59416,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40520","Latin America and the Caribbean","2003","2003",96.35037,,
